User,Video,Time,Topic,Description
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,2,Food, Food
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,2,Popular Science, Culinary Tourism;  Cooking Demonstration;  Culinary Competition;  Culinary Event;  Satirical Skits;  Cooking Demonstration;  Cooking Demonstration;  Cooking Demonstration;  Cooking Demonstration;  Cooking Demonstration;  Comedic Skits;  Plot Analysis;  Scene Selection and Transition;  Other Cooking Demonstration;  Cooking Demonstration;  Financial Cooking Demonstration;  Cutting-edge technology;  Automotive Cooking Demonstration;  Culinary Advertisement;  Cooking Demonstration;  Cooking Demonstration;  Animated Short Film;  Fitness Demonstration;  Cooking Demonstration;  Food Art;  Cooking Game;  Culinary Travel;  Culinary Controversy;  Skill Sharing;  Productivity and Time Management
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Food, Cooking/Baking;  Food
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,2,Food, Cooking and Recipes
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,2,Food, Food
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,6,Product Review, Product Review;  Kitchen Gadgets;  Food
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Landscape Photography, Fashion Photography;  Food Preparation and Cooking
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,10,Fitness and Beauty, Fitness and Beauty;  Home Life;  Public Service Advertising;  Local Culture and Tourism;  Landscape Photography;  Street Interviews;  Art Creation;  Finance;  Dance;  Others;  Travel;  Automobiles;  Creative Editing/Dubbing;  Animation/Anime;  Cute Pets;  Vlog/Insights Sharing;  Social and Political News;  Food;  Sports;  Celebrity Entertainment;  Landscape Photography;  Satirical Parody;  Music;  Art Creation;  Art and Design;  Games;  Skill Sharing
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Art Creation, Parenting and Family Relationships;  Art Education;  Emotional Moments
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,2,Outfit Recommendations, Fashion Trends
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,2,Popular Science, Popular Science
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,8,Landscape Photography, Product Photography;  Outfit Recommendations;  Learning Resources;  Campus Life
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Home Life, Family and Parenting;  Childcare
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Workplace/Interpersonal Relationships, Workplace Culture;  Parenting/Childcare
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Popular Science, Popular Science;  Parenting/Childcare;  Childhood Development
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Cute Pets, Animal Behavior;  Baby/Kids Entertainment
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,6,Satirical Parody, Humor/Playfulness;  Campus Life;  Infant Technology
2.63787E+11,WhatsApp Video 2024-06-05 at 11.22.33_11506d17,4,Satirical Parody, Skill Sharing;  Satirical Parody;  Animation/Anime
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,8,Fitness and Beauty, Food Porn/Delicious Food;  Visuals/Cinematography;  Social Media;  Fashion Inspiration;  Selfie Taking
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,12,Workplace/Interpersonal Relationships, College Life;  Men's Fashion;  Social Media Management;  Romance and Love;  Social Media/Viral Videos;  Relationships in the Workplace
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,2,Outfit Recommendations, Fashion Trends
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,12,Social and Political News, Social Media Content;  Social Media;  Fashion Inspiration;  Short Skits;  Social Media Platforms
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,12,Social and Political News, Social Media/Video Platforms;  Social Media;  Social Media;  Social Media Platforms;  Campus Life;  Social and Interactive Media;  Social Media and Workplace Dynamics
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,2,Social and Political News, Social Media Interactions
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,12,Technology, Mobile Devices;  Fashion Trends;  Technology;  Learning Management Systems;  Mobile Devices and Apps;  Social Interactions/Networking
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,8,Workplace/Interpersonal Relationships, Workplace Communication;  Social Media and Mobile Apps;  Gadgets and Accessories;  Social Media;  Social Media/Viral Content
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,6,Workplace/Interpersonal Relationships, Family Dynamics;  Social Media and Mobile Applications;  Father-Son Bonding;  Fashion Inspiration
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,4,Workplace/Interpersonal Relationships, Workplace Communication;  Video Calls
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,12,Social and Political News,Others;  Social Media Interactions;  Fashion Trends;  Social Media and Video Platforms;  Gadget Accessories;  Humorous Videos
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,26,Cute Pets, Animal Encounters;  Workplace Culture/Experience;  Interpersonal Skills;  Montage;  Interviews with Celebrities and Public Figures;  Wildlife Encounters;  Personalities and Celebrities;  Interpersonal Relationships with Wildlife;  Animal Interaction;  Humor and Satire;  Cooking/Food Preparation;  Animal Encounters;  Time Lapse;  Education and Campus Tourism;  Wildlife/Nature Tourism;  Outfit Recommendations;  Instrumental;  Yoga/Pilates;  Gadgets and Accessories;  Street Style;  Fashion/Beauty Tips
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,4,Education and Campus, Daily Life Vlogs;  Social Media Etiquette;  Campus Life
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,8,Outfit Recommendations, Outfit Recommendations;  Fashion Quiz;  Caption;  Productivity;  Technology
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,2,Social and Political News, Social Media
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,2,Education and Campus, Campus Life
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,14,Sports, Sports Videos;  Mental Health;  Social Media/Networking;  Social Media Interactions;  Sports;  Fashion Trend;  Vlog/Insights Sharing;  Social Media and Apps;  Sports Highlights
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,8,Vlog/Insights Sharing, Social Media and Digital Communication;  Vlog/Insights Sharing;  Personal Relationships;  Humor/Satire
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,6,Fitness and Beauty, Fitness and Beauty;  Home Life;  Public Service Advertising;  Local Culture and Tourism;  Street Interviews;  Art Creation;  Finance;  Dance;  Others;  Travel;  Automobiles;  Creative Editing/Dubbing;  Workplace/Interpersonal Relationships;  Vlog/Insights Sharing;  Medical News and Information;  Social and Political News;  Social Media/Viral Content;  Food;  Sports;  Celebrity Entertainment;  Technology;  Satirical Parody;  Music;  Movie Review and Analysis;  Film Editing;  Fashion for Kids;  Games;  Skill Sharing;  Fashion Showcase
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,10,Short Skits, Short Skits;  Medical Health;  Clothing;  Popular Science;  Social Media/Viral Videos
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,10,Social and Political News, Celebrity Entertainment News;  Satire and Parody News;  Product Reviews;  Movie and Film News;  Food and Cooking News;  Home Life and Living News;  Fashion/Beauty Tips;  Sports News;  Creative Editing and Dubbing News;  Workplace and Campus News;  Fitness and Beauty News;  Local Culture and Tourism News;  Finance News;  Music News;  Other News;  Children Education;  Vlog and Insight Sharing News;  Anime and Animation News;  Travel and Tourism News;  Science and Technology News;  Short Film News;  Skill Sharing News;  Cute and Adorable Animal News;  Dance News;  Film and Video News;  Public Service Advertising News;  Art and Design News;  Game News;  Street Interview and News;  Health and Medicine News;  Campus Life;  Technology News;  Landscape Photography News;  Social and Political News;  Automobile News;  Education and Campus News
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,2,Home Life, Family Life;  Parent-Child Relationships
2.63787E+11,WhatsApp Video 2024-06-07 at 21.08.38_6bfcc0bc,2,Medical Health, Medical Health
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,20,Education and Campus, Education and Campus;  Family/Caregiving;  Family and Parenting;  Science Documentary;  University Life;  Parenting and Family;  Parent-Child Relationships;  Popular Science;  Fashion Blogging;  Videos of Technology;  Parenting and Childcare;  Social Media and Apps;  Fashionable Mom and Child Outfits;  Vlog/Insights Sharing
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,2,Social and Political News, Social Media/Video Chats
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,18,Workplace/Interpersonal Relationships, Social Media Interactions;  Social Media and Online Platforms;  Social Media and Apps;  Social Media and Online Culture;  Social Media/Viral Content;  Social Media and Online Education;  Social Media;  Social Media;  Workplace Etiquette
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,10,Popular Science, Popular Science;  Medical Health;  College Life;  Food and Drink
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,4,Outfit Recommendations, Fashion and Clothing;  Food Trends;  Mobile Technology
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,6,Social and Political News, Apocalyptic Imagery;  Technology and Society;  Video/Film Technology;  Technology News;  Workplace/Interpersonal Issues
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,6,Social and Political News, Social Media/Videos;  Fashion Trends;  News and Events
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,10,Satirical Parody, Social Media Humor;  Fashion Photography;  Family and Relationships;  Fashion Photography;  Social Media/Viral Content
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,4,Social and Political News, Social and Political News;  Online Humor;  Social Media Management
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,2,Dance, Dance Performance
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,14,Satirical Parody, Humor;  Communication;  Clothing Styles;  Satirical Parody;  Humor/Satire;  Humor
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,30,Workplace/Interpersonal Relationships, Relationships;  Video Content;  College Life;  Relationships with Coworkers;  Mental Health;  Street Interviews;  Campus Life;  Social Media;  Humor;  Personal Experience and Advice;  Short Skits;  Social Media/Viral Content;  Vlog/Insights Sharing;  Relationships and Social Skills;  Fashion Showcase;  Creativity and Art
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,14,Film/Variety Editing, Film/Video Editing and Dubbing;  Fashion Show;  Vlog/Insights Sharing;  Social Media/Apps;  Personal Style and Fashion Tips;  Workplace/Interpersonal Relationships: Communication;  Screenshots;  Social Media;  Social Media/Online Interactions
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,16,Outfit Recommendations, Medical Health;  Parenting and Family Life;  Parenting/Child-Raising;  Desserts;  Fashion/Costume;  Fashion Inspiration;  Social Media;  Product Review;  Color Palette;  Product Review
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,4,Celebrity Entertainment, Fashion Show/Modeling;  Social Media and Online Platforms
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,4,Education and Campus, Social Media/Online Trends;  Campus Life
2.63787E+11,WhatsApp Video 2024-04-19 at 08.05.49_be05ee8e,18,Social and Political News, Social Media Posts;  Conflict Resolution;  Medical Health;  Social Media/Online Education;  Campus Life;  Fashion Inspiration;  Fashion Photography;  Social Media;  Water Pollution;  Campus Life
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,16,Workplace/Interpersonal Relationships, Social Media Interactions;  Productivity and Collaboration Tools;  Social Media;  Outfit Recommendations;  Creative Editing/Dubbing;  Social Media;  Phone;  Fashionable Accessories
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Animation/Anime, Animation/Anime
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Technology, Consumer Electronics
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,18,Workplace/Interpersonal Relationships, Caption Writing;  Relationships with Exes;  Technology;  Food and Drink Trends;  Social Media and Online Education;  Social Media;  Creative Editing/Dubbing;  Fashion and Style;  Educational Content;  Technology in the Workplace
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Games, Gaming
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,8,Games, Gaming;  Campus Life;  Online Interactions;  Social Media
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Workplace/Interpersonal Relationships, Relationships in the Workplace
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,6,Satirical Parody, Social Media Posts;  Humor;  Fashion Showcases
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,4,Social and Political News, Social Media;  School Life
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Social and Political News, Social Media/Viral Content
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,6,Medical Health, Medical Health;  School Life;  Motivational/Inspirational
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Social and Political News, Social Media
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,10,Social and Political News, Social Media Interactions;  Medical Health;  Conflict and Resolution;  Product Images;  Media Appreciation
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Technology, Mobile Apps
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,10,Social and Political News,Others;  Social Media Interactions;  Social Media/Videos;  Fashion Blogging
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,16,Social and Political News, Social Media Sharing;  Personal Experiences;  Clothing for babies and toddlers;  Media/Video;  Workplace/Interpersonal Relationships;  Family and Relationships;  Parenting and Family;  Mobile Gaming;  Mobile Technology
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,12,Social and Political News, College Life;  Social Media;  Dance;  Social Media
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Dance, Personal Appearance
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Outfit Recommendations, Office Attire;  Fashion Show
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,10,Games, Gaming;  Social Media Presence;  Gaming;  Gaming
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,10,Games, Gaming;  Gaming/Video Games;  Gaming
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,16,Workplace/Interpersonal Relationships, Fashion Trends;  Personal Experience/Storytelling;  Social Media/Viral Content;  Popular Science;  Relationships with Co-Workers/Peers;  Personal Experiences;  Personal Experiences and Memories
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Satirical Parody, Satirical Parody;  Landscape Photography
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,6,Workplace/Interpersonal Relationships, Office/Workspace Decor;  Accessories;  Office Life
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,4,Medical Health, Fashion Photography;  Medical Health
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Film/Variety Editing, Business Environment;  Movie Trailer Editing;  Voiceover Editing
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Popular Science, Popular Science
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,4,Outfit Recommendations, Clothing with Specific Words or Phrases;  Fashion/Clothing
2.63787E+11,WhatsApp Video 2024-06-01 at 18.47.20_fb7ec960,2,Outfit Recommendations, Fashion Trends
2.63787E+11,WhatsApp Video 2024-04-23 at 08.35.58_1f754b03,20,Workplace/Interpersonal Relationships, Live Streaming/Video Calls;  Mobile Apps and Games;  Personal Growth and Development;  Fashion Shoots;  Workplace Culture and Etiquette;  Social Interaction;  Electronics/Technology;  Style Inspiration;  Humorous or Satirical;  Social Media Relations;  Fashion Photography;  Learning and Development;  Vlog/Insights Sharing;  Social Media Culture;  Fashion Vlogs
2.63787E+11,WhatsApp Video 2024-04-23 at 08.35.58_1f754b03,22,Workplace/Interpersonal Relationships, Unprofessional Behavior;  Video Calls;  Conflict Resolution;  Office Culture;  Humor;  Workplace Romance;  Workplace Dynamics;  Romance;  Social Media;  Humor/Celebrity;  Interpersonal Communication
2.63787E+11,WhatsApp Video 2024-04-23 at 08.35.58_1f754b03,14,Social and Political News, Social Media/Viral Videos;  Outfit Recommendations;  Parenting;  Child Development and Parenting;  Social Media/Viral Content;  Social Media/Viral Content;  Parenting and Family
2.63787E+11,WhatsApp Video 2024-04-23 at 08.35.58_1f754b03,4,Outfit Recommendations, Fashion Trends;  Office Culture
2.63787E+11,WhatsApp Video 2024-04-23 at 08.35.58_1f754b03,24,Games, Gaming;  Mobile Gaming;  Humor;  Gaming/Virtual Reality;  Parenting/Childcare;  Outfit Recommendations;  Style Inspiration;  Entertainment/Humor;  Shooting Games;  Parenting Hacks;  Parenting and Family
